id,title,section,heading,content,url,type,category
388,"Anti-social Behaviour, Crime and Policing Act 2014",s.14(1),Requirements to consult etc,"A person applying for an injunction under section 1 must before doing soâ(a) consult the local youth offending team about the application, if the respondent will be aged under 18 when the application is made; (b) inform any other body or individual the applicant thinks appropriate of the application. This subsection does not apply to a without-notice application.",https://www.legislation.gov.uk/ukpga/2014/12/section/14,statute,Antisocial Behaviour and Neighbour Conflict
389,"Anti-social Behaviour, Crime and Policing Act 2014",s.14(2),Requirements to consult etc,"Where the court adjourns a without-notice application, before the date of the first on-notice hearing the applicant mustâ(a) consult the local youth offending team about the application, if the respondent will be aged under 18 on that date; (b) inform any other body or individual the applicant thinks appropriate of the application.",https://www.legislation.gov.uk/ukpga/2014/12/section/14,statute,Antisocial Behaviour and Neighbour Conflict
390,"Anti-social Behaviour, Crime and Policing Act 2014",s.14(3),Requirements to consult etc,"A person applying for variation or discharge of an injunction under section 1 granted on that person's application must before doing soâ(a) consult the local youth offending team about the application for variation or discharge, if the respondent will be aged under 18 when that application is made; (b) inform any other body or individual the applicant thinks appropriate of that application.",https://www.legislation.gov.uk/ukpga/2014/12/section/14,statute,Antisocial Behaviour and Neighbour Conflict
391,"Anti-social Behaviour, Crime and Policing Act 2014",s.43(1),Power to issue notices,"An authorised person may issue a community protection notice to an individual aged 16 or over, or a body, if satisfied on reasonable grounds thatâ(a) the conduct of the individual or body is having a detrimental effect, of a persistent or continuing nature, on the quality of life of those in the locality, and (b) the conduct is unreasonable.",https://www.legislation.gov.uk/ukpga/2014/12/part/4/chapter/1/crossheading/community-protection-notices,statute,Antisocial Behaviour and Neighbour Conflict
392,"Anti-social Behaviour, Crime and Policing Act 2014",s.43(2),Power to issue notices,In subsection (1) 'authorised person' means a person on whom section 53 (or an enactment amended by that section) confers power to issue community protection notices.,https://www.legislation.gov.uk/ukpga/2014/12/part/4/chapter/1/crossheading/community-protection-notices,statute,Antisocial Behaviour and Neighbour Conflict
393,"Anti-social Behaviour, Crime and Policing Act 2014",s.43(3),Power to issue notices,A community protection notice is a notice that imposes any of the following requirements on the individual or body issued with itâ(a) a requirement to stop doing specified things; (b) a requirement to do specified things; (c) a requirement to take reasonable steps to achieve specified results.,https://www.legislation.gov.uk/ukpga/2014/12/part/4/chapter/1/crossheading/community-protection-notices,statute,Antisocial Behaviour and Neighbour Conflict
394,"Anti-social Behaviour, Crime and Policing Act 2014",s.43(4),Power to issue notices,"The only requirements that may be imposed are ones that are reasonable to impose in orderâ(a) to prevent the detrimental effect referred to in subsection (1) from continuing or recurring, or (b) to reduce that detrimental effect or to reduce the risk of its continuance or recurrence.",https://www.legislation.gov.uk/ukpga/2014/12/part/4/chapter/1/crossheading/community-protection-notices,statute,Antisocial Behaviour and Neighbour Conflict
395,"Anti-social Behaviour, Crime and Policing Act 2014",s.43(5),Power to issue notices,"A person (A) may issue a community protection notice to an individual or body (B) only ifâ(a) B has been given a written warning that the notice will be issued unless Bâs conduct ceases to have the detrimental effect referred to in subsection (1), and (b) A is satisfied that, despite B having had enough time to deal with the matter, B's conduct is still having that effect.",https://www.legislation.gov.uk/ukpga/2014/12/part/4/chapter/1/crossheading/community-protection-notices,statute,Antisocial Behaviour and Neighbour Conflict
396,"Anti-social Behaviour, Crime and Policing Act 2014",s.43(6),Power to issue notices,A person issuing a community protection notice must before doing so inform any body or individual the person thinks appropriate.,https://www.legislation.gov.uk/ukpga/2014/12/part/4/chapter/1/crossheading/community-protection-notices,statute,Antisocial Behaviour and Neighbour Conflict
397,"Anti-social Behaviour, Crime and Policing Act 2014",s.43(7),Power to issue notices,A community protection notice mustâ(a) identify the conduct referred to in subsection (1); (b) explain the effect of sections 46 to 51.,https://www.legislation.gov.uk/ukpga/2014/12/part/4/chapter/1/crossheading/community-protection-notices,statute,Antisocial Behaviour and Neighbour Conflict
398,"Anti-social Behaviour, Crime and Policing Act 2014",s.43(8),Power to issue notices,"A community protection notice may specify periods within which, or times by which, requirements within subsection (3)(b) or (c) are to be complied with.",https://www.legislation.gov.uk/ukpga/2014/12/part/4/chapter/1/crossheading/community-protection-notices,statute,Antisocial Behaviour and Neighbour Conflict
399,"Anti-social Behaviour, Crime and Policing Act 2014",s.44(1),Occupiers of premises etc,"Conduct on, or affecting, premises (other than premises within subsection (2)) that a particular personâ(a) owns, (b) leases, (c) occupies, (d) controls, (e) operates, or (f) maintains, is treated for the purposes of section 43 as conduct of that person.",https://www.legislation.gov.uk/ukpga/2014/12/part/4/chapter/1,statute,Antisocial Behaviour and Neighbour Conflict
400,"Anti-social Behaviour, Crime and Policing Act 2014",s.44(2),Occupiers of premises etc,"Conduct on, or affecting, premises occupied for the purposes of a government department is treated for the purposes of section 43 as conduct of the Minister in charge of that department.",https://www.legislation.gov.uk/ukpga/2014/12/part/4/chapter/1,statute,Antisocial Behaviour and Neighbour Conflict
401,"Anti-social Behaviour, Crime and Policing Act 2014",s.44(3),Occupiers of premises etc,This section does not treat an individual's conduct as that of another person if that person cannot reasonably be expected to control or affect it.,https://www.legislation.gov.uk/ukpga/2014/12/part/4/chapter/1,statute,Antisocial Behaviour and Neighbour Conflict
402,"Anti-social Behaviour, Crime and Policing Act 2014",s.45(1),Occupier or owner unascertainable,"This section applies whereâ(a) an authorised person has power to issue a community protection notice, (b) the detrimental effect referred to in section 43(1) arises from the condition of premises or the use to which premises have been put, and (c) the authorised person has made reasonable enquiries to find out the name or proper address of the occupier of the premises (or, if the premises are unoccupied, the owner) but without success.",https://www.legislation.gov.uk/ukpga/2014/12/part/4/chapter/1,statute,Antisocial Behaviour and Neighbour Conflict
403,"Anti-social Behaviour, Crime and Policing Act 2014",s.45(2),Occupier or owner unascertainable,"The authorised person mayâ(a) post the community protection notice on the premises; (b) enter the premises, or other premises, to the extent reasonably necessary for that purpose.",https://www.legislation.gov.uk/ukpga/2014/12/part/4/chapter/1,statute,Antisocial Behaviour and Neighbour Conflict
